-1.420833468437194824e-01,-3.271478042006492615e-02,-1.083788499236106873e-01,9.639397263526916504e-02,2.355609834194183350e-02,7.357066869735717773e-02,-5.600781296379864216e-04,4.299175925552845001e-04,-7.938474416732788086e-02,1.480620741844177246e+00,5.358765721321105957e-01,1.066924571990966797e+00,-3.429110646247863770e-01,-1.302385479211807251e-01,-3.393339216709136963e-01,-5.311577524480526336e-07,-5.231791362166404724e-02
-2.971086837351322174e-02,2.804806828498840332e-01,1.181989684700965881e-01,3.420728147029876709e-01,5.154270529747009277e-01,5.771328806877136230e-01,-1.481351256370544434e-01,-1.293055433779954910e-02,-2.319531738758087158e-01,-2.827373147010803223e-02,1.009112223982810974e-01,7.183995246887207031e-01,-2.446541637182235718e-01,1.501099318265914917e-01,-3.479152917861938477e-01,9.027402114725191495e-08,-3.485460951924324036e-02
-4.472713917493820190e-02,-6.014614179730415344e-02,-1.981557458639144897e-01,3.004579544067382812e-01,1.342246532440185547e-01,3.442038595676422119e-01,7.129020690917968750e-01,-1.152677088975906372e-02,6.570357680320739746e-01,5.056383088231086731e-02,9.737446159124374390e-02,1.104119569063186646e-01,1.049418225884437561e-01,2.749373763799667358e-02,2.501729130744934082e-01,2.409273633929842617e-07,1.101581528782844543e-01
-7.480105012655258179e-02,-5.077239871025085449e-02,-9.230354428291320801e-02,1.663501262664794922e-01,1.159912496805191040e-01,2.918761074542999268e-01,1.205661147832870483e-01,3.661927208304405212e-02,-3.681625053286552429e-02,-4.517405927181243896e-01,4.707897007465362549e-01,-1.025338917970657349e-01,-1.302661467343568802e-02,-1.127940323203802109e-02,-1.536523699760437012e-01,1.290385284846706782e-06,-5.117158293724060059e-01
9.746595472097396851e-02,5.156692489981651306e-02,-6.368302553892135620e-02,-5.664415955543518066e-01,-1.438435167074203491e-01,-3.617867529392242432e-01,-3.173985704779624939e-02,7.678564637899398804e-03,3.819481655955314636e-02,1.473058462142944336e+00,6.967400312423706055e-01,9.903037548065185547e-01,2.118728160858154297e-01,-1.836009696125984192e-02,1.644235491752624512e+00,-1.211878952744882554e-06,-1.103670299053192139e-01
-8.358632773160934448e-02,-1.750930994749069214e-01,-2.678591609001159668e-01,-2.706527709960937500e-01,-2.588988542556762695e-01,-2.665086090564727783e-01,1.734623759984970093e-01,-1.586620346643030643e-03,1.219138130545616150e-01,3.490823209285736084e-01,-3.548166751861572266e-01,-8.271929621696472168e-01,9.951634407043457031e-01,1.760594248771667480e-01,6.945509910583496094e-01,2.696478532016044483e-06,-1.481729149818420410e+00
1.257512718439102173e-01,2.884083390235900879e-01,1.402206569910049438e-01,1.568927615880966187e-01,2.474824786186218262e-01,2.325955480337142944e-01,8.356527984142303467e-02,-1.539149554446339607e-03,2.392995059490203857e-01,4.395172744989395142e-02,1.697794497013092041e-01,5.438764095306396484e-01,4.183246195316314697e-01,-1.538567524403333664e-02,4.527347683906555176e-01,1.484169615650898777e-06,-2.290517985820770264e-01
9.419047832489013672e-02,1.649159938097000122e-01,7.425936311483383179e-02,2.040719091892242432e-01,1.930179595947265625e-01,2.330807149410247803e-01,1.758606284856796265e-01,-1.716767874313518405e-04,8.440611511468887329e-02,-4.270875081419944763e-02,3.285501301288604736e-01,2.601130492985248566e-02,-1.663229167461395264e-01,7.436147425323724747e-04,-1.939307004213333130e-01,-1.040568918142525945e-06,9.460239112377166748e-02
-3.258917480707168579e-02,5.131629481911659241e-02,-5.696762725710868835e-02,2.148668617010116577e-01,1.607631146907806396e-01,2.550665140151977539e-01,1.303754597902297974e-01,-1.426240708678960800e-02,2.653796970844268799e-01,1.767767190933227539e+00,-2.586011886596679688e-01,4.212520122528076172e-01,-2.314936555922031403e-02,5.986278876662254333e-02,-1.109889596700668335e-01,-1.255359372009934305e-08,6.961634010076522827e-02
-4.050060361623764038e-02,5.752081796526908875e-02,-1.248480007052421570e-02,1.823939085006713867e-01,1.390931457281112671e-01,1.892489492893218994e-01,-2.288246750831604004e-01,-2.082787826657295227e-02,6.616376340389251709e-02,3.889324069023132324e-01,6.434161067008972168e-01,2.283911593258380890e-02,5.746769905090332031e-01,-4.113521054387092590e-02,4.153344929218292236e-01,3.115457616331696045e-07,-7.040033340454101562e-01
