2.773320204596529948e-07,1.453386857974692248e-06,1.100188313785110950e-07,-5.533321996153972577e-07,1.304662418988300487e-06,-1.029891109283198602e-06,1.261783609152189456e-06,-7.670260515624249820e-07,-6.003485282235487830e-07,4.903172339254524559e-07,-2.255945673823589459e-06,2.179534703827812336e-06,1.548751811242254917e-07,-1.859107641166701796e-07,-1.565633851896564011e-06,-7.977885729815170635e-07,1.356300174393254565e-07,-1.980935167011921294e-06,1.221251295646652579e-06,-1.040453753375913948e-06
1.233226340264081955e-02,6.843008100986480713e-02,7.512705028057098389e-02,7.395620644092559814e-02,7.245742529630661011e-02,7.072288542985916138e-02,6.902173906564712524e-02,6.734831631183624268e-02,6.551109254360198975e-02,6.393674015998840332e-02,6.266112625598907471e-02,6.157372146844863892e-02,6.086222454905509949e-02,6.034857407212257385e-02,5.986185371875762939e-02,5.985500290989875793e-02,5.994163826107978821e-02,6.020589917898178101e-02,6.094945594668388367e-02,6.207497045397758484e-02
1.673397421836853027e-02,6.644986569881439209e-02,7.336945831775665283e-02,7.209931313991546631e-02,7.052806019783020020e-02,6.871414929628372192e-02,6.690867245197296143e-02,6.516125053167343140e-02,6.327707320451736450e-02,6.166955456137657166e-02,6.030612066388130188e-02,5.906703323125839233e-02,5.823739245533943176e-02,5.756238475441932678e-02,5.692056566476821899e-02,5.662483349442481995e-02,5.653643980622291565e-02,5.661442130804061890e-02,5.716389790177345276e-02,5.817333236336708069e-02
1.358553022146224976e-01,4.115365073084831238e-02,1.634880006313323975e-01,2.381135821342468262e-01,3.150932490825653076e-01,3.862401247024536133e-01,4.366149902343750000e-01,4.726048409938812256e-01,4.889959990978240967e-01,4.803818464279174805e-01,4.430364668369293213e-01,3.860273659229278564e-01,2.956957519054412842e-01,1.825448423624038696e-01,4.915387183427810669e-02,-5.882193893194198608e-02,-1.983036845922470093e-01,-3.830717504024505615e-01,-5.951962471008300781e-01,-8.118891119956970215e-01
3.579724207520484924e-02,1.043921783566474915e-01,-1.921615600585937500e-01,-2.794787883758544922e-01,-3.599924445152282715e-01,-4.272592663764953613e-01,-4.726411402225494385e-01,-4.957250058650970459e-01,-4.983714222908020020e-01,-4.644029736518859863e-01,-3.974573910236358643e-01,-3.065991997718811035e-01,-1.760135889053344727e-01,-1.645963639020919800e-02,1.137467697262763977e-01,3.105661869049072266e-01,4.908875524997711182e-01,7.106474637985229492e-01,9.678232073783874512e-01,1.245513796806335449e+00
1.186211875392473303e-06,-9.506842957307526376e-07,-1.590113782867774717e-07,-1.253305640602775384e-06,-7.952421299251000164e-08,-1.420053479250782402e-07,4.480866948597395094e-07,1.804609951250313316e-06,2.197230287492857315e-06,2.189209681091597304e-06,-2.297023797837027814e-07,-6.662864393547351938e-07,-7.239046340146160219e-07,5.104494107399659697e-07,-1.770301736314650043e-07,2.159489213227061555e-06,1.703293492028024048e-06,1.768006256952503463e-07,1.077246906788786873e-06,-3.498675482660473790e-07
6.067550741136074066e-03,1.634406745433807373e-01,1.368278563022613525e-01,1.400811672210693359e-01,1.399440169334411621e-01,1.441884934902191162e-01,1.462088525295257568e-01,1.510985493659973145e-01,1.560986787080764771e-01,1.604263186454772949e-01,1.663296818733215332e-01,1.711893230676651001e-01,1.772808432579040527e-01,1.819236278533935547e-01,1.844642609357833862e-01,1.911473870277404785e-01,1.951621770858764648e-01,1.971508115530014038e-01,1.985912472009658813e-01,2.002104967832565308e-01
1.252525579184293747e-02,-3.536859367159195244e-06,-4.430945409694686532e-06,-7.267697696988761891e-07,-4.822622486244654283e-06,5.501644409378059208e-06,7.306123279704479501e-06,3.882456894643837586e-06,5.931579835305456072e-06,5.559073088079458103e-06,-1.629359644539363217e-06,-3.939695943699916825e-06,-4.103398623556131497e-06,3.978138920501805842e-07,2.343836968066170812e-06,2.590866188256768510e-06,1.554185473651159555e-06,-1.087427790480433032e-06,-1.687302869868290145e-06,-2.342372681596316397e-06
1.082743424922227859e-02,7.029474526643753052e-02,7.648609578609466553e-02,7.540214806795120239e-02,7.404624670743942261e-02,7.244491577148437500e-02,7.086451351642608643e-02,6.937797367572784424e-02,6.773545593023300171e-02,6.641124188899993896e-02,6.533990055322647095e-02,6.445703655481338501e-02,6.402466446161270142e-02,6.374672055244445801e-02,6.350886076688766479e-02,6.367115676403045654e-02,6.402790546417236328e-02,6.455373764038085938e-02,6.560142338275909424e-02,6.720408797264099121e-02
1.585592702031135559e-02,6.657855212688446045e-02,7.344897091388702393e-02,7.219439744949340820e-02,7.066511362791061401e-02,6.890998780727386475e-02,6.714437901973724365e-02,6.542912870645523071e-02,6.358944624662399292e-02,6.203010305762290955e-02,6.070505827665328979e-02,5.956254154443740845e-02,5.876437947154045105e-02,5.820775404572486877e-02,5.763167887926101685e-02,5.744979158043861389e-02,5.744912102818489075e-02,5.761525034904479980e-02,5.825885385274887085e-02,5.929635092616081238e-02
