-2.303365245461463928e-02,-2.950390800833702087e-02,4.290699213743209839e-02,-4.149510338902473450e-02,-7.158049196004867554e-02,3.303202614188194275e-02,-1.918942085467278957e-03,1.010442990809679031e-02,3.328440338373184204e-02,-1.050032954663038254e-02,-3.134514763951301575e-02,5.695630796253681183e-03,5.711417645215988159e-03,-1.665046624839305878e-02,-1.144820917397737503e-02,5.445558205246925354e-02,8.740468765608966351e-04,-1.885331934317946434e-03,-1.677832752466201782e-02,1.997622475028038025e-02,8.571837679482996464e-04,2.222697250545024872e-03,1.744918292388319969e-03,4.495048522949218750e-02,1.084860786795616150e-02,2.658473141491413116e-02,-2.126473374664783478e-02,1.671220548450946808e-02,-6.473416835069656372e-02,-6.908365059643983841e-03,1.621610671281814575e-02,1.795157603919506073e-02,-7.784187793731689453e-02,2.283355779945850372e-02,-2.420845627784729004e-01,1.758390851318836212e-02,-5.196617450565099716e-03,-1.876933616586029530e-03,-1.916064880788326263e-02,-5.783047527074813843e-03,1.333131338469684124e-03,7.959445938467979431e-03,6.307323276996612549e-02,3.046287409961223602e-02,-1.392920613288879395e-01,-1.301420945674180984e-02,-3.662794455885887146e-02,-1.457412377931177616e-03,5.999750271439552307e-02,7.569301873445510864e-02,-6.138909980654716492e-02,1.367841377941658720e-06,-8.489787578582763672e-03,-8.753716945648193359e-02,1.475984789431095123e-02,-1.177701354026794434e-01,2.571083232760429382e-02,-6.024855002760887146e-02,-1.295151282101869583e-02,-2.236788161098957062e-02,-9.731695055961608887e-03,1.338162837782874703e-05,-2.200387651100754738e-03,-6.071959156543016434e-03,3.982735961471917108e-06,1.495488802902400494e-03,-4.663226008415222168e-02,4.506517201662063599e-02,-1.623441092669963837e-02,3.001753939315676689e-03,2.014079503715038300e-02,-4.494388122111558914e-03,-2.400752715766429901e-02,1.799353212118148804e-02,1.033899490721523762e-03,5.619432032108306885e-02,-8.535474538803100586e-03,8.023966103792190552e-03,-9.304884821176528931e-03,3.932803869247436523e-03
-4.270872175693511963e-01,-7.473386824131011963e-02,-2.713805995881557465e-02,-5.213608220219612122e-02,1.452018976211547852e+00,2.222436368465423584e-01,-1.301256241276860237e-03,1.318511068820953369e-01,2.155083417892456055e-01,-8.993319235742092133e-03,1.363234668970108032e-01,7.519314438104629517e-02,3.556298092007637024e-02,-1.069483626633882523e-02,-2.735883556306362152e-02,2.260514535009860992e-02,-1.346577852964401245e-01,-1.905917674303054810e-01,1.294355839490890503e-01,-5.297096446156501770e-02,-1.686983257532119751e-01,-9.969504922628402710e-02,-2.197295689256861806e-04,2.908707782626152039e-02,1.957194879651069641e-02,7.676222920417785645e-02,-5.452143773436546326e-02,3.421810269355773926e-01,-6.658204644918441772e-02,-1.800292581319808960e-01,1.802370548248291016e-01,4.881158098578453064e-02,-4.045312479138374329e-02,1.407526880502700806e-01,2.131192684173583984e-01,2.969701215624809265e-02,8.756237548368517309e-06,-1.657079719007015228e-02,-6.490314751863479614e-02,-9.583269804716110229e-02,-5.011091008782386780e-02,-1.394378989934921265e-01,-5.395607650279998779e-02,1.030072867870330811e-01,4.742517694830894470e-02,5.519945621490478516e-01,-1.803801767528057098e-02,9.724017232656478882e-02,-8.309753239154815674e-02,1.758091092109680176e+00,2.960946559906005859e-01,6.200348252605181187e-07,6.701621413230895996e-02,1.774011701345443726e-01,2.224294394254684448e-01,5.219239741563796997e-02,5.568117648363113403e-02,-6.987933814525604248e-02,-1.050258204340934753e-01,1.624703854322433472e-01,6.682200729846954346e-02,6.036457046866416931e-02,-2.096230089664459229e-01,1.416073064319789410e-03,1.072258278727531433e-01,-1.735278517007827759e-01,2.508262991905212402e-01,3.812202438712120056e-02,-1.517170816659927368e-01,-9.739372879266738892e-02,6.851306557655334473e-02,-1.311226189136505127e-01,4.370441287755966187e-02,1.505828648805618286e-01,-1.077463030815124512e-01,1.609308458864688873e-02,9.005902707576751709e-02,8.412188291549682617e-02,-6.116555631160736084e-02,8.367311954498291016e-02
5.930851772427558899e-02,-3.500983864068984985e-02,1.153692156076431274e-01,-1.565426960587501526e-02,1.609006710350513458e-02,-1.090389862656593323e-01,-3.394323214888572693e-02,8.794361352920532227e-02,-5.221538594923913479e-04,1.129775028675794601e-02,2.242865711450576782e-01,-9.888416389003396034e-04,-3.932386171072721481e-04,-8.787058293819427490e-02,2.242899537086486816e-01,-7.782513648271560669e-02,3.300354182720184326e-01,-2.214189916849136353e-01,6.778521928936243057e-03,-2.452505193650722504e-02,7.765964418649673462e-02,-2.053261399269104004e-01,3.586030215956270695e-04,-1.793393492698669434e-02,2.947751432657241821e-02,-1.231765095144510269e-02,-1.732273250818252563e-01,1.203164085745811462e-01,5.364781618118286133e-02,-1.878693699836730957e-01,3.632511571049690247e-02,8.944168686866760254e-02,1.898353993892669678e-01,-3.768934682011604309e-02,-6.296718120574951172e-02,7.547846995294094086e-03,2.752661239355802536e-03,1.038832962512969971e-01,6.813184591010212898e-04,-9.784307330846786499e-02,-4.550789296627044678e-01,2.224091887474060059e-01,-4.115758091211318970e-02,1.156753972172737122e-01,3.010246157646179199e-02,-3.581096827983856201e-01,2.168145477771759033e-01,1.154720336198806763e-01,-1.508592665195465088e-01,2.484281547367572784e-02,-1.614404618740081787e-01,-1.632577891541586723e-06,4.186965525150299072e-02,5.641656741499900818e-02,-1.628534793853759766e-01,4.948265850543975830e-02,1.612120419740676880e-01,6.091725081205368042e-02,4.358341172337532043e-02,1.131120473146438599e-01,5.236512422561645508e-02,3.450914025306701660e-01,2.142709493637084961e-01,2.474329434335231781e-03,1.381827145814895630e-01,8.111148327589035034e-02,2.350392639636993408e-01,2.242612838745117188e-01,1.042845919728279114e-01,-1.433360874652862549e-01,8.613904565572738647e-02,-1.299554109573364258e-01,6.363347172737121582e-02,-3.144526481628417969e-02,-1.349405348300933838e-01,1.323994547128677368e-01,1.020756438374519348e-01,7.765653729438781738e-02,-1.349188201129436493e-02,9.683524817228317261e-02
6.893185782246291637e-04,-2.811638405546545982e-03,1.518754474818706512e-02,-5.542824044823646545e-03,-9.799598157405853271e-02,-8.033229038119316101e-03,-4.447294864803552628e-03,-7.462924811989068985e-03,6.276592612266540527e-03,-8.005453273653984070e-03,-1.416164357215166092e-02,-3.782533342018723488e-03,6.988159846514463425e-03,1.161257177591323853e-02,-8.516467176377773285e-03,-3.503205720335245132e-03,-2.222273265942931175e-03,-1.794493291527032852e-03,2.727420069277286530e-02,1.691512577235698700e-02,8.131947368383407593e-03,-1.950209215283393860e-02,-2.229024976259097457e-04,1.828230731189250946e-02,-2.111773379147052765e-02,8.984228596091270447e-03,-3.410642035305500031e-03,-1.306542474776506424e-02,-2.762207202613353729e-02,-4.395520780235528946e-03,-2.865459397435188293e-02,5.703447852283716202e-03,3.315113252028822899e-03,2.670485712587833405e-02,-3.881705552339553833e-02,-1.584335230290889740e-02,-1.703686080873012543e-02,6.382661871612071991e-03,-6.273385137319564819e-02,9.606538340449333191e-03,-3.345893230289220810e-03,1.943710446357727051e-02,9.578564204275608063e-03,1.060934923589229584e-02,1.968215405941009521e-02,-2.757235988974571228e-02,1.760156638920307159e-02,1.712859026156365871e-03,3.853929415345191956e-02,1.132451347075402737e-03,-3.339462727308273315e-02,-9.822538231674116105e-07,9.036943811224773526e-05,5.635385401546955109e-03,-2.429748326539993286e-02,-1.339176855981349945e-02,-3.421874251216650009e-03,4.175665602087974548e-02,1.815421320497989655e-02,-3.486735280603170395e-03,3.911262319888919592e-04,4.765427205711603165e-03,-2.430719695985317230e-02,-1.945774629712104797e-02,6.017573177814483643e-03,6.193505600094795227e-03,4.023177176713943481e-02,-1.046375464648008347e-02,5.428805947303771973e-03,-1.115445699542760849e-02,2.769936341792345047e-03,-2.744027180597186089e-03,-1.165528595447540283e-01,-7.329111918807029724e-03,6.201470736414194107e-03,3.678730130195617676e-02,2.864146837964653969e-03,3.795070108026266098e-03,3.423309419304132462e-03,2.800581045448780060e-03
9.700196678750216961e-04,-8.102217316627502441e-02,-9.524872899055480957e-02,2.211164683103561401e-02,5.066143274307250977e-01,-6.636336445808410645e-02,-7.735508494079113007e-03,7.699153572320938110e-02,-1.327159255743026733e-01,1.006889492273330688e-01,2.868284583091735840e-01,-8.441579341888427734e-02,1.858969032764434814e-02,-3.114458173513412476e-02,1.092003807425498962e-01,-2.041642926633358002e-02,-1.532733440399169922e-01,-2.092406898736953735e-01,4.670500857173465192e-05,-1.371745318174362183e-01,-1.156399771571159363e-01,-1.373401880264282227e-01,1.593800407135859132e-04,4.610548540949821472e-02,1.061157323420047760e-02,5.844769254326820374e-02,-7.801688462495803833e-02,4.475741982460021973e-01,-1.872730627655982971e-02,-1.854386478662490845e-01,1.967359334230422974e-02,1.490378975868225098e-01,5.995588004589080811e-02,9.235032647848129272e-02,1.696964353322982788e-01,1.718134284019470215e-01,-3.257565898820757866e-03,4.355074837803840637e-02,-4.456569626927375793e-02,-5.257908627390861511e-02,-1.296854317188262939e-01,-4.698950052261352539e-02,-4.005976393818855286e-02,1.567218899726867676e-01,4.054490849375724792e-02,-1.952482163906097412e-01,-3.423623144626617432e-01,1.644651889801025391e-01,-1.201926823705434799e-02,5.370492339134216309e-01,1.845721751451492310e-01,3.554580416675889865e-07,1.101858615875244141e-01,-1.989499181509017944e-01,2.262282520532608032e-01,1.009957790374755859e-01,1.360464543104171753e-01,2.149193435907363892e-01,-5.209204182028770447e-02,2.640022039413452148e-01,1.120824217796325684e-01,1.494388133287429810e-01,3.049139082431793213e-01,-2.724890829995274544e-03,1.582968831062316895e-01,-1.222376897931098938e-01,1.075527667999267578e-01,-1.020258441567420959e-01,-1.483352482318878174e-01,-6.235720589756965637e-02,1.401322633028030396e-01,-1.470557153224945068e-01,7.549030780792236328e-01,9.449896961450576782e-02,-7.214154303073883057e-02,1.002752874046564102e-02,1.536957025527954102e-01,1.542890667915344238e-01,-9.986376762390136719e-02,1.423045247793197632e-01
4.643644988536834717e-01,-1.694325357675552368e-01,-4.182752966880798340e-02,-2.663981541991233826e-02,-8.758047223091125488e-01,-1.626860350370407104e-01,-9.792458266019821167e-02,-1.820160821080207825e-02,-2.188472896814346313e-01,7.105406373739242554e-02,-2.752088010311126709e-01,1.096079591661691666e-02,8.248586952686309814e-02,-4.191986098885536194e-02,-1.631154119968414307e-01,-5.586155503988265991e-02,-2.137273699045181274e-01,-3.034549951553344727e-01,6.912872195243835449e-02,-6.205664202570915222e-02,2.538887262344360352e-01,-1.702472120523452759e-01,-8.849842124618589878e-04,-5.240448284894227982e-03,8.182121813297271729e-02,1.691002547740936279e-01,-2.048992663621902466e-01,3.916767537593841553e-01,-1.578053385019302368e-01,-2.759406566619873047e-01,-1.241040378808975220e-01,1.132913306355476379e-02,4.045630991458892822e-02,1.896330714225769043e-01,-1.233431994915008545e-01,2.346569895744323730e-01,-7.161402027122676373e-04,7.917165756225585938e-03,-2.335143089294433594e-01,-1.176768541336059570e-01,-2.364865876734256744e-02,6.045182794332504272e-02,6.232512369751930237e-02,8.794923126697540283e-02,-4.599583521485328674e-02,4.015893042087554932e-01,-1.663552075624465942e-01,7.316912710666656494e-02,1.410271376371383667e-01,3.961792290210723877e-01,1.144919753074645996e+00,6.997266268626844976e-07,2.125136181712150574e-02,1.742258369922637939e-01,-1.811989247798919678e-01,-2.141988277435302734e-01,8.618216216564178467e-02,1.654675751924514771e-01,2.350270748138427734e-01,-4.843977279961109161e-03,4.937485232949256897e-02,-9.718438959680497646e-04,-9.379877150058746338e-02,-1.428435673005878925e-03,9.349577128887176514e-02,2.624065577983856201e-01,7.213042676448822021e-02,-7.055144757032394409e-02,-2.232969403266906738e-01,-1.089611351490020752e-01,2.827853150665760040e-02,-2.205360233783721924e-01,-8.843227028846740723e-01,1.907363086938858032e-01,-1.041960939764976501e-01,-1.626292988657951355e-02,5.462762713432312012e-02,5.059385672211647034e-02,-1.732218861579895020e-01,4.164937511086463928e-02
-1.053962334990501404e-01,-2.708946168422698975e-02,-5.278411135077476501e-02,-1.451633591204881668e-02,4.096610844135284424e-01,4.272965714335441589e-02,6.249395385384559631e-02,3.234764561057090759e-02,8.920363336801528931e-02,5.353786796331405640e-02,1.209808140993118286e-02,5.815433338284492493e-02,-6.051256880164146423e-02,4.091641306877136230e-02,-4.111807048320770264e-02,1.404141485691070557e-01,-1.373474299907684326e-02,-3.156915679574012756e-02,1.016179157886654139e-05,1.427544048056006432e-04,-1.895964741706848145e-01,1.041341871023178101e-01,-4.464090801775455475e-03,-2.757307514548301697e-02,1.283052414655685425e-01,-8.687239869686891325e-07,6.079461798071861267e-02,2.159213833510875702e-02,7.628133147954940796e-02,-1.183664705604314804e-02,6.684696674346923828e-02,-9.542712010443210602e-03,1.100957319140434265e-01,-8.794070780277252197e-02,1.542959809303283691e-01,1.222501695156097412e-02,-5.978290364146232605e-02,8.408730477094650269e-02,3.563582431524991989e-03,-3.559143096208572388e-02,-1.411388963460922241e-01,-3.775599896907806396e-01,-3.788887070754753950e-08,-3.960823640227317810e-03,3.743227943778038025e-02,-4.983765631914138794e-02,4.044798668473958969e-03,9.805480949580669403e-03,4.851862788200378418e-02,-2.006739526987075806e-01,-2.061726339161396027e-02,-8.853362487570848316e-07,2.596645988523960114e-02,-5.503317765942483675e-07,-3.067111223936080933e-02,5.997997894883155823e-02,7.238319516181945801e-02,-3.312941491603851318e-01,-1.024291217327117920e-01,4.772146418690681458e-02,2.705682627856731415e-02,-1.032805343470499793e-07,-4.843791481107473373e-03,-5.612391978502273560e-02,-9.379949420690536499e-02,-1.991187185049057007e-01,-2.699540555477142334e-01,-8.064982295036315918e-02,4.191369935870170593e-02,-6.779049057513475418e-03,2.630386501550674438e-02,-2.738735405728220940e-03,-2.397341132164001465e-01,5.703735630959272385e-03,-2.838890999555587769e-02,-1.659181862123659812e-06,4.628988914191722870e-03,7.343790028244256973e-03,-2.204865589737892151e-02,1.343096233904361725e-02
-1.674162894487380981e-01,9.036569297313690186e-02,-1.320956796407699585e-01,9.560202807188034058e-02,2.417270094156265259e-01,6.069132313132286072e-02,1.823783107101917267e-02,7.424033433198928833e-02,-8.423106372356414795e-02,4.711912944912910461e-02,1.452872604131698608e-01,-4.525477066636085510e-02,3.530940040946006775e-03,-9.441635012626647949e-02,1.610713750123977661e-01,1.249658465385437012e-01,-2.578803338110446930e-02,-2.283852994441986084e-01,-2.785191988152746490e-08,-1.675107628107070923e-01,-1.316983103752136230e-01,1.509466869720199611e-06,-2.704818616621196270e-04,-1.330560259521007538e-02,5.875051766633987427e-02,-2.464651316404342651e-02,-1.364031881093978882e-01,1.047639846801757812e-01,-7.123776981643459294e-07,-1.863126307725906372e-01,3.631407618522644043e-01,9.355886280536651611e-02,1.573797762393951416e-01,-4.154404103755950928e-01,-9.921386837959289551e-02,1.388562470674514771e-01,-4.829337412957102060e-04,2.982902228832244873e-01,-4.924425855278968811e-02,7.795691914225244545e-08,-3.312799632549285889e-01,-2.224260419607162476e-01,-1.090998412109911442e-03,1.021603122353553772e-01,-5.060900002717971802e-02,-1.105123087763786316e-01,-2.951156261588039342e-07,1.110167801380157471e-01,-5.936189368367195129e-02,-4.363568723201751709e-01,1.246942728757858276e-01,3.320373878068494378e-07,4.525312408804893494e-02,1.186153888702392578e-01,-8.606307208538055420e-02,8.034013211727142334e-02,1.547490805387496948e-01,1.142690256237983704e-01,-1.142430528998374939e-01,1.768951416015625000e-01,7.371738553047180176e-02,1.947725564241409302e-01,1.245112944161519408e-04,-9.560031321598216891e-05,1.172093302011489868e-01,-1.289533972740173340e-01,-2.529102861881256104e-01,1.717932373285293579e-01,-2.691682614386081696e-02,-1.610662341117858887e-01,9.079407155513763428e-02,-1.498437970876693726e-01,-3.584059886634349823e-03,5.164901725947856903e-03,-8.701061457395553589e-02,1.739891432225704193e-02,1.047743335366249084e-01,9.192816913127899170e-02,-7.084476947784423828e-02,9.411850571632385254e-02
4.115951061248779297e-01,4.745890572667121887e-02,-1.019303570501506329e-03,-1.394499372690916061e-02,-6.446505188941955566e-01,-5.967178381979465485e-03,-2.483596652746200562e-02,1.077696069842204452e-04,-3.160760551691055298e-02,2.617781981825828552e-02,-2.769253402948379517e-02,-4.318974539637565613e-02,-4.051187634468078613e-02,-1.181777752935886383e-02,1.657677697949111462e-03,6.411965470761060715e-03,-1.058387309312820435e-01,-7.952176779508590698e-02,-1.005933508276939392e-01,3.433088073506951332e-03,3.658090233802795410e-01,-2.697104401886463165e-02,-9.224022505804896355e-05,-5.490237846970558167e-03,-3.122323751449584961e-02,5.711144953966140747e-02,-3.557654330506920815e-03,2.185492515563964844e-01,-1.807870715856552124e-02,-6.564101576805114746e-02,-5.635656788945198059e-02,4.936501011252403259e-02,2.247386844828724861e-03,2.768230810761451721e-02,-2.369791567325592041e-01,5.842362716794013977e-02,4.316221165936440229e-04,3.705099970102310181e-02,-5.462843552231788635e-02,-1.642617955803871155e-02,-4.926946945488452911e-03,-6.979073584079742432e-02,3.616168349981307983e-02,4.453045502305030823e-02,-5.998405814170837402e-02,6.063802912831306458e-02,1.499191019684076309e-02,2.326352894306182861e-02,3.144409507513046265e-02,8.373382687568664551e-01,3.721886873245239258e-01,5.039452233290830918e-08,3.298921510577201843e-02,5.168359354138374329e-02,8.842707425355911255e-02,4.952588677406311035e-02,5.553404241800308228e-02,1.476256549358367920e-01,3.431255221366882324e-01,-3.014701046049594879e-02,3.480079025030136108e-02,6.141494959592819214e-03,-4.373707622289657593e-02,4.574362828861922026e-04,3.141064569354057312e-02,3.768468797206878662e-01,-2.432429417967796326e-02,-3.778760135173797607e-02,-3.891670331358909607e-02,-1.295746769756078720e-02,2.455592155456542969e-02,-5.442776530981063843e-02,-1.811854392290115356e-01,1.475701387971639633e-02,-1.461565494537353516e-02,-1.758420839905738831e-02,2.430459298193454742e-02,2.912312187254428864e-02,-4.058629274368286133e-02,2.600210532546043396e-02
2.025988139212131500e-02,8.610017597675323486e-03,-1.807937473058700562e-01,1.284780800342559814e-01,-4.195034503936767578e-01,-7.281056605279445648e-03,-2.760667204856872559e-01,2.196325510740280151e-01,-1.026463583111763000e-01,-3.048171475529670715e-02,1.894432753324508667e-01,-3.790809810161590576e-01,5.078157410025596619e-02,-2.326459735631942749e-01,1.183258667588233948e-01,9.779104590415954590e-02,2.331145196876605041e-06,-2.426228821277618408e-01,2.327705487914499827e-06,-3.196363449096679688e-01,2.735929936170578003e-02,-1.527515451016370207e-06,-3.586809907574206591e-04,3.068502061069011688e-02,1.379933804273605347e-01,-7.845627516508102417e-02,-1.963159590959548950e-01,1.936531364917755127e-01,-1.343740336778864730e-06,-2.031924277544021606e-01,-2.062622457742691040e-01,-3.551016561686992645e-04,1.606232970952987671e-01,4.828679561614990234e-01,-6.436669081449508667e-02,4.310668706893920898e-01,-1.095773279666900635e-02,-6.856246292591094971e-02,-2.790503685901057906e-07,2.456937863826169632e-06,-3.092883825302124023e-01,-1.615765541791915894e-01,-1.260583102703094482e-02,4.050254449248313904e-02,-8.167059160768985748e-03,8.312235027551651001e-02,1.465451532567385584e-06,9.931658953428268433e-02,-2.647975832223892212e-02,-7.964455485343933105e-01,1.186342211440205574e-03,1.759276528900954872e-06,-5.859382916241884232e-03,2.768614888191223145e-01,1.844364874159509782e-06,-6.872288882732391357e-02,5.834204331040382385e-02,1.528224647045135498e-01,4.154729098081588745e-02,1.732607930898666382e-01,1.277041528373956680e-02,1.870731860399246216e-01,5.332392660761797742e-08,-1.009092386811971664e-02,9.637401252985000610e-02,3.093521855771541595e-02,-1.326769869774580002e-02,2.345614284276962280e-01,-9.649404883384704590e-02,-8.501186221837997437e-02,6.519424915313720703e-02,-1.477927267551422119e-01,-1.436559390276670456e-02,-3.736053705215454102e-01,-5.674295127391815186e-02,4.528367519378662109e-01,9.082724899053573608e-02,8.204992115497589111e-02,-1.633335351943969727e-01,7.307260483503341675e-02
