$GPCHC,2314,547150.75,0.00,1.42,-0.14,0.65,-0.06,0.19,0.0025,0.0247,0.9963,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6A
$GPCHC,2314,547150.80,0.00,1.38,-0.07,0.65,-0.05,0.15,0.0012,0.0239,0.9969,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*67
$GPCHC,2314,547150.85,0.00,1.37,-0.18,0.68,-0.04,0.22,0.0032,0.0239,0.9965,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*65
$GPCHC,2314,547150.90,0.00,1.32,-0.22,0.64,-0.03,0.15,0.0038,0.0229,0.9960,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6C
$GPCHC,2314,547150.95,0.00,1.38,-0.09,0.70,-0.07,0.15,0.0016,0.0240,0.9976,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6F
$GPCHC,2314,547151.00,0.00,1.38,-0.17,0.65,-0.04,0.15,0.0029,0.0240,0.9968,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*69
$GPCHC,2314,547151.05,0.00,1.36,-0.21,0.66,-0.03,0.19,0.0036,0.0237,0.9960,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*69
$GPCHC,2314,547151.10,0.00,1.41,-0.12,0.68,-0.02,0.19,0.0020,0.0245,0.9965,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*65
$GPCHC,2314,547151.15,0.00,1.31,-0.20,0.68,-0.04,0.22,0.0035,0.0228,0.9967,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*65
$GPCHC,2314,547151.20,0.00,1.39,-0.18,0.66,-0.05,0.21,0.0031,0.0241,0.9955,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*66
$GPCHC,2314,547151.25,0.00,1.32,-0.15,0.65,-0.03,0.14,0.0026,0.0231,0.9972,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*62
$GPCHC,2314,547151.30,0.00,1.42,-0.11,0.69,-0.07,0.16,0.0019,0.0247,0.9971,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*61
$GPCHC,2314,547151.35,0.00,1.41,-0.18,0.63,-0.03,0.18,0.0031,0.0245,0.9958,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6D
$GPCHC,2314,547151.40,0.00,1.38,-0.17,0.67,-0.05,0.16,0.0030,0.0240,0.9974,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*68
