5.009750649333000183e-02
2.600554823875427246e-01
7.415961474180221558e-03
1.852878779172897339e-01
1.028948426246643066e-01
8.756419271230697632e-02
3.193662036210298538e-03
1.723589189350605011e-02
-8.822254091501235962e-02
-1.311386469751596451e-03
2.372654974460601807e-01
-1.228150948882102966e-01
3.563142195343971252e-02
2.329316139221191406e-01
-7.045470923185348511e-02
-2.163343317806720734e-02
-2.890323288738727570e-03
-1.270274072885513306e-02
-1.526029314845800400e-02
1.040276959538459778e-01
-2.642684616148471832e-03
3.364058211445808411e-02
1.354966312646865845e-01
-1.033395156264305115e-01
-2.968198657035827637e-01
2.158484160900115967e-01
7.358152419328689575e-03
4.131188243627548218e-02
1.399461925029754639e-02
1.387856900691986084e-01
8.689388632774353027e-02
6.570789963006973267e-02
1.722075603902339935e-02
1.178845483809709549e-02
-4.062717407941818237e-02
-2.481278897903393954e-07
1.691698655486106873e-02
-1.060198545455932617e-01
-6.005562096834182739e-02
4.110867530107498169e-02
-2.601042017340660095e-02
-7.001968473196029663e-02
8.778121322393417358e-02
1.178204566240310669e-01
2.364985086023807526e-02
-2.559321522712707520e-01
-9.004323184490203857e-02
3.327784128487110138e-03
6.470683962106704712e-02
1.105758473277091980e-01
3.754552826285362244e-02
1.937702149152755737e-01
1.807521283626556396e-01
4.376792348921298981e-03
3.134586289525032043e-02
2.004303187131881714e-01
-3.913865983486175537e-01
1.838054209947586060e-01
-5.087719485163688660e-02
-1.238923445343971252e-01
6.466254591941833496e-02
5.714577063918113708e-02
2.355829179286956787e-01
3.309215977787971497e-02
